Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.015873015873015872,0.06349206349206349,0.0,0.015873015873015872,0.0
2,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0
3,0.047309580149951284,0.018018018018018018,0.06789975445549767,0.009009009009009009,0.0
4,0.13610070943832397,0.022727272727272728,0.4628333408724178,5.246545108881864,5.910711922428825
5,0.34932054055703654,0.07207207207207207,0.8624590356070716,6.138098127133137,8.698722365740183
6,0.3626157961029937,0.028985507246376812,1.0886316195778225,7.941474302955296,3.7127955845300704
7,0.4116364736109972,0.03125,0.5984363332390785,5.5819065403193235,9.488077187910676
8,0.3673085763856962,0.12305701398230218,2.4158073586302917,6.439116423780268,3.41552953596239
9,0.3543774424024591,0.05678445856336137,0.6378139118913194,7.804906634657596,15.098039843666722
10,0.14316294914068178,0.0,0.33595459821612333,8.03629688329475,11.687736733015193
11,0.25817472751323994,0.08927787450643686,13.824875787588267,5.083600389040433,7.429633007599757
12,0.7907031991265037,0.045454545454545456,0.5266721113161608,4.600371271371841,3.813327504829927
13,0.5639049906479685,0.10024141920240302,0.625714888070759,7.422897770530299,7.613681429310849
14,0.3309659803068483,0.07666539294379097,1.234730256068242,5.409172181959276,6.327094211206807
15,0.5498135332018137,0.06406520865857601,0.34154405258595943,4.926580524072051,7.306449837982655
16,0.0,0.08368717630704244,0.0,0.041666666666666664,0.0
