Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.0,0.05982892887265075,0.0,0.0,0.07453587709688674
2,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333
3,0.0,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.030783842771481246
4,0.10604119382492483,0.0622068169998796,64.9958010699651,5.2021861427450835,10.211930893871882
5,0.08703386605675541,0.057230593553229944,43.043730887014476,5.909178052375566,8.220651625697293
6,0.4094533801078796,0.02,57.885235977172854,7.2251431751251225,12.40080843448639
7,0.2759571139876907,0.0635110752002613,22.35403276456369,4.921639458553211,8.75252385195848
8,0.2317268190058795,0.05463446487079967,46.85273967222734,6.6699228408661755,6.527678147229281
9,0.12449304073575944,0.05472938787369501,35.18704547579326,4.951152790160406,9.05349382143172
10,0.1404833860695362,0.09244878739118575,32.70119636803865,2.972756825387478,8.260985630005598
11,0.2766748777142278,0.09259259259259259,14.181373748514387,5.9390257619045395,16.233852377644293
12,0.2170609884791904,0.05555555555555555,8.23871975209978,4.49539459016588,8.85955471528901
13,0.3307102352885877,0.04053209999860343,10.175957220085596,8.14977010629945,15.841847037864945
14,0.4792204648256302,0.06852439520033923,73.5935017303987,5.199719049713829,6.725063086910681
15,0.11928619911421591,0.07692854840364029,13.330407290316339,4.7669446850890544,18.79963310618899
16,0.03942292727781146,0.1176720911197448,24.31003650520625,3.7646034955978394,8.120296171541964
17,0.2737927408445449,0.0829560359319051,25.728287327857245,3.619357086363293,16.245316857383365
18,0.39687387991433193,0.07549079981717197,26.919342947728705,7.571316562517725,17.44906680030052
19,0.13870189470403335,0.14472214848387474,1.2343274167939728,9.38828841377707,3.9865359371783686
20,0.16756182577874926,0.041666666666666664,0.5516943232052856,6.775337965952025,10.07660744422012
21,0.16117948002931548,0.012195121951219513,14.999681411719903,8.747287186180673,12.447042391067598
22,0.42686075754839964,0.0677816542712125,44.34047091850127,8.186101415542641,9.43939253296515
23,0.2841889147889124,0.07420591213931776,7.938391741824477,7.321112135501757,17.449577600988622
24,0.08545946702361107,0.07729966193437576,66.54852890968323,5.9951442033052444,9.10909053683281
25,0.0,0.023255813953488372,4.406822808953219,8.06390324858732,10.388946982317192
26,0.25922140356612533,0.08374130235959405,11.208372429625628,8.845904718523157,15.198729429342976
27,0.11803682907572333,0.09315824958513368,46.81160235854814,2.4745586323288253,7.157184929217932
28,0.1111111111111111,0.0,2.4623830053541393,3.65116204155816,1.0004221863216824
29,0.03532225886980692,0.07587534520361158,56.64913707309299,1.8505552841557398,6.041680720117357
