Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.08223182222117549,0.043478260869565216,0.043478260869565216,0.08045177096905916,0.2847491204738617
2,0.05555555555555555,0.1111111111111111,0.027777777777777776,0.027777777777777776,0.5280785229470994
3,0.014925373134328358,0.022091363792988792,0.0,0.0,0.0
4,0.08945886616779462,0.050313824324438414,0.02937124102248758,0.05923354081090937,0.5049051164370503
5,0.03632254948776759,0.033707865168539325,0.02247191011235955,0.010888808228996363,0.010650213514820914
6,0.047659104799523073,0.014705882352941176,0.08460401962785159,0.0338636741918676,0.32991493098876057
7,0.08510923636763283,0.04392874039960711,0.05816367804334405,0.06391244791866688,0.3667260612664598
8,0.11297607958316803,0.09662841320037842,0.03207872271537781,0.04001755684614181,0.5674753978848457
9,0.06476693822626482,0.07017543859649122,0.04280744728289152,0.07660136306494997,0.564274741892229
10,0.0904956668294886,0.019409091241898074,0.01764850558773164,0.021505376344086023,0.2504016757812551
11,0.12489005589663092,0.07173228975552232,0.014925373134328358,0.013041525189556293,0.4369656866166129
12,0.1215954801880617,0.04903299415234438,0.03751416734813415,0.051064092678712404,0.42851159109692394
13,0.07471264367816093,0.040229885057471264,0.03631216835701603,0.06321839080459771,0.5541249112836246
14,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.7433086236317953
15,0.03804338443822302,0.023631756967681092,0.029440930246531057,0.013396169772117102,0.047952529665187746
16,0.12441465187976711,0.03845697613124034,0.03741622479606014,0.026938467370390327,0.23655844610449261
17,0.0,0.02857142857142857,0.0,0.0,0.0
18,0.04207941840092341,0.020833333333333332,0.016942175477743147,0.018325214584668476,0.004166666666666667
