Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.34554702705807155,0.05616028725154816,13.64920390503747,4.0274851028881375,5.238271658382718
2,0.32752977995047894,0.09020640841104034,10.528411407219735,5.57077621875849,10.944924795537963
3,0.44734468243338843,0.11375015235144245,3.157095232285744,4.632828599165294,17.33168923953348
4,0.36021815408441354,0.0827506484841942,32.62607217372808,4.565236351543799,13.33891232457376
5,0.32064291683294005,0.08033084869384766,3.0416280687865562,5.549340930025457,11.510680258274078
6,0.2915284547609152,0.05154639175257732,0.8005377164821035,5.826066280148693,21.015952950900363
7,0.2905191573150018,0.06679838282220504,43.95115281816791,5.434689026545076,18.468844515435837
8,0.2985538673400879,0.04,12.490873735745748,6.943574142456055,25.54854314168294
9,0.2150455867422038,0.10889165976951862,8.41510380342089,4.568767046106273,32.77251194674393
10,0.08212822278340658,0.026856269439061484,34.70427788893382,3.9212111512819927,34.75093906720479
11,0.2365355570526684,0.022058823529411766,8.599686117733226,4.244443278540583,11.434013874215239
12,0.17060625798923454,0.066621365006437,56.13341046485704,5.322315281199426,12.394900636574656
13,0.04,0.05333333333333334,117.58325766245524,0.5334717162450154,3.8551464827855426
14,0.06915043962412867,0.062120554776027286,46.390804401759446,4.031677112497133,10.569856927312653
15,0.1457510659327874,0.038461538461538464,64.33651597683246,5.383784358318035,10.08130451807609
16,0.18408050537109374,0.0,34.296391773223874,6.504253792762756,3.5105774283409117
17,0.06666666666666667,0.0,130.6187525431315,0.547656528155009,2.7607958873112994
