Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
1,0.05263157894736842,0.05263157894736842,0.0,0.02837604284286499,0.0
2,0.10526315789473684,0.05263157894736842,30.053376549168636,2.135719054623654,2.392063994156687
3,0.1842129368048448,0.046153846153846156,2.1967005060269282,3.7673888036837946,1.4242600165880643
4,0.16990007956822714,0.06666666666666667,2.713372564315796,4.735732472936312,1.986350949605306
5,0.0,0.06896551724137931,0.034482758620689655,0.0,0.034482758620689655
6,0.26775366628871244,0.033849134865929095,5.445343821188983,7.340254118863274,2.301292596143835
7,0.19098229642294667,0.05682149035798991,0.4562601757927175,4.685003121206366,3.042808442759368
8,0.22161628944533213,0.11056488156318664,0.37474989635603767,4.848094424179622,7.020536620276315
9,0.10505096431364093,0.04075737323677331,0.2277803431477463,3.07210300784362,11.134769049652835
10,0.13333981536155523,0.055460996406022894,0.4708989327268083,4.136348345482996,7.907434923242229
11,0.07191292399709875,0.04309536550532688,0.21962034719234164,3.775564008815722,1.818178372626955
12,0.21326826557968603,0.030303030303030304,0.33614852211692114,6.356949098182447,2.3789055997675117
13,0.08130731459321647,0.05172413793103448,0.7235558855122534,3.961931386898304,4.529436750658627
14,0.14665868714099795,0.031496062992125984,0.24432827825621356,3.086339495313449,6.597988863629619
15,0.08881999177542346,0.029239766081871343,0.7965405705379464,2.470952626905943,3.3539984661933273
16,0.11144893140677946,0.03614457831325301,0.5730067721332412,5.741799331573119,2.5712260079671103
17,0.20427452795433276,0.06060606060606061,11.352140845674457,5.672176043192546,3.1718140587662207
18,0.12353121056113132,0.058234045671862224,1.1788607634777246,4.361188957337723,6.691845460686573
19,0.12989446739692473,0.08197008990972056,0.4026917017112344,2.8873770359882527,4.00076830656515
20,0.05263157894736842,0.0,0.24998898255197624,0.6588582114169472,0.3570724537498073
