Object,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,eccentricity
1,12,2.0833333333333335,43.833333333333336,5.678817597719418,4.065563733310551,0.69818509489373
2,3,6.0,9.0,3.265986323710904,0.0,1.0
3,69,6.478260869565218,45.78260869565217,12.84158640230076,7.331455750623263,0.8210090948752261
4,44,13.272727272727273,9.659090909090908,10.146769609044217,5.509729220910363,0.8397305719312165
5,133,12.157894736842104,39.090225563909776,16.08876173296471,11.179602217907627,0.7191351104841125
6,34,16.08823529411765,4.647058823529412,10.842958811443612,4.480770361987631,0.9106210604968085
7,124,15.629032258064516,50.645161290322584,13.482411167654204,12.39439595644111,0.39355484241137867
8,17,18.647058823529413,7.705882352941177,5.89289692400449,3.94254512172404,0.7432322997371335
9,151,17.264900662251655,32.3046357615894,20.81101763661901,10.293824079073325,0.8691017290200878
10,99,22.565656565656564,25.31313131313131,13.617536613528987,9.91456715600335,0.6854991028754803
11,74,24.743243243243242,53.67567567567568,10.725294536930605,9.464757981883057,0.4703674051916979
12,34,27.735294117647058,33.794117647058826,9.047413769253087,5.830270572879234,0.7646776793500975
13,171,33.32748538011696,23.871345029239766,17.935858239991944,14.277828004515833,0.6052317391122521
14,212,29.556603773584907,45.41509433962264,20.94486576490461,13.495448226421674,0.7647458490107354
15,53,35.16981132075472,14.264150943396226,10.684269796226106,6.539048804706171,0.7908377937955025
16,12,41.916666666666664,34.666666666666664,6.479958755893795,2.335504006924366,0.9327902910368311
17,132,43.303030303030305,43.59090909090909,16.18202965208274,10.873702993840313,0.7405859640334232
18,56,43.30357142857143,12.089285714285714,10.378455140544567,7.038662581522177,0.7348778839196751
19,12,44.583333333333336,28.666666666666668,4.722089388929372,3.437002024158808,0.6857297985359115
20,49,46.91836734693877,33.55102040816327,10.289960869793005,6.701284149684557,0.7588676625950227
21,100,45.27,20.86,15.350263406132408,9.269811937809328,0.7970705621310974
