Object,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity
1,63,2.126984126984127,6.349206349206349,14.040368767157876,6.744206478326661,0.8770801959800635
2,37,2.8378378378378377,53.972972972972975,8.90393407414042,5.605591913978744,0.7769490314159408
3,111,11.234234234234235,2.810810810810811,19.931399349844067,8.115747958193277,0.9133461268508679
4,44,9.931818181818182,33.06818181818182,8.88199071380677,6.892527488137159,0.6307186817665675
5,111,14.603603603603604,26.513513513513512,12.483169334897203,11.880613425316099,0.3069348292413592
6,69,14.855072463768115,38.68115942028985,10.896613205472802,8.976445291578734,0.5669051789501368
7,64,21.0625,35.484375,11.890980004129766,7.073767616439351,0.8038106984825482
8,77,24.064935064935064,44.896103896103895,11.025704064672599,9.034503079739746,0.5732168183423403
9,213,26.4037558685446,23.220657276995304,19.54414663778871,15.168243700393237,0.6306078723531081
10,43,27.930232558139537,33.83720930232558,8.72851053139863,6.394732702545992,0.6806315604375902
11,65,30.50769230769231,40.07692307692308,12.311159325363047,8.229480551551644,0.7437507966907647
12,44,34.29545454545455,14.818181818181818,9.74421663881848,5.9266029275684025,0.7937704278708619
13,95,36.915789473684214,23.621052631578948,13.105474218340714,9.570991914771865,0.6831213412147736
14,77,37.36363636363637,40.44155844155844,11.383075619718909,9.725888270077714,0.519588633896396
15,64,38.6875,32.234375,10.40612309524844,9.138993154420076,0.47823432757199497
16,24,45.958333333333336,1.6666666666666667,6.809439783974741,4.6718277229438225,0.7275250974586315
